Incidencia de notas nas Listas de Aproveitamento digitadas (Parâmetros: 20142, CTC,    , 238,        )
semestre;centroDoDepartamento;nomeDoCentro;departamento;nomeDoDepartamento_Campus;turmaDoCurso;disciplina;nomeDaDisciplina;HorasAulas;qtdeNota10,0;qtdeNota9,5_9,0;qtdeNota8,5_8,0;qtdeNota7,5_7,0;qtdeNota6,5_6,0;qtdeNota5,5_5,0;qtdeNota4,5_4,0;qtdeNota3,5_3,0;qtdeNota2,5_2,0;qtdeNota1,5_0,5;nota0_FS;nota0_FI; qtdeDeAlunosDaTurmaComNotas;mencaoI; Aprovados;Reprovados_FS;Reprovados_FI;
 20142 ; CCE ; Comunicação e Expressão                                      ; CMA ; (Coordenação Especial de Cinema)                             ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; CMA6413 ; Performance e Cultura                                                                                ; 72 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 
 20142 ; CCE ; Comunicação e Expressão                                      ; EGR ; Expressão Gráfica                                            ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EGR5213 ; Representação Gráfica Espacial                                                                       ; 54 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5556 ; Natação Mista: Iniciação                                                                             ; 54 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 2 ; 0 ; 1 ; 0 ; 1 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5557 ; Tênis: Iniciação                                                                                     ; 54 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5573 ; Futsal - Iniciação                                                                                   ; 72 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 2 ; 0 ; 1 ; 1 ; 0 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5650 ; Basquetebol Masculino: Aperfeiçoamento                                                               ; 72 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5656 ; Natação Mista: Aperfeiçoamento                                                                       ; 54 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 4 ; 0 ; 2 ; 0 ; 2 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5668 ; Voleibol Masculino: Aperfeiçoamento                                                                  ; 72 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5673 ; Futsal - Aperfeiçoamento                                                                             ; 72 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 2 ; 0 ; 0 ; 
 20142 ; CDS ; Desportos                                                    ; EFC ; (Coordenação de Educação Fisica Curricular)                  ; SISTEMAS DE INFORMAÇÃO (noturno)                                                                                                                                                                                                                           ; EFC5801 ; Condicionamento Físico                                                                               ; 72 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 2 ; 0 ; 0 ; 
