Incidencia de notas nas Listas de Aproveitamento digitadas (Parâmetros: 20171, CTC, INE, null,        )
semestre;centroDoDepartamento;nomeDoCentro;departamento;nomeDoDepartamento_Campus;turmaDoCurso;disciplina;nomeDaDisciplina;HorasAulas;qtdeNota10,0;qtdeNota9,5_9,0;qtdeNota8,5_8,0;qtdeNota7,5_7,0;qtdeNota6,5_6,0;qtdeNota5,5_5,0;qtdeNota4,5_4,0;qtdeNota3,5_3,0;qtdeNota2,5_2,0;qtdeNota1,5_0,5;nota0_FS;nota0_FI; qtdeDeAlunosDaTurmaComNotas;mencaoI; Aprovados;Reprovados_FS;Reprovados_FI;
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA CIVIL                                                                                                                                                                                                                                           ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 8 ; 20 ; 7 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 37 ; 0 ; 37 ; 0 ; 0 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE ALIMENTOS                                                                                                                                                                                                                                    ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 0 ; 1 ; 7 ; 6 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 4 ; 20 ; 0 ; 16 ; 0 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE CONTROLE E AUTOMAÇÃO                                                                                                                                                                                                                         ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 5 ; 14 ; 9 ; 4 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 35 ; 0 ; 34 ; 0 ; 1 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA QUÍMICA                                                                                                                                                                                                                                         ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 1 ; 2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 1 ; 7 ; 0 ; 5 ; 1 ; 1 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA SANITÁRIA E AMBIENTAL                                                                                                                                                                                                                           ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 1 ; 5 ; 5 ; 2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 5 ; 20 ; 0 ; 15 ; 0 ; 5 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; METEOROLOGIA                                                                                                                                                                                                                                               ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 3 ; 4 ; 3 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 13 ; 0 ; 11 ; 0 ; 2 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ARQUIVOLOGIA                                                                                                                                                                                                                                               ; INE5111 ; Estatística Aplicada I                                                                               ; 72 ; 0 ; 4 ; 2 ; 3 ; 6 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 3 ; 19 ; 0 ; 15 ; 1 ; 3 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; BIBLIOTECONOMIA (noturno)                                                                                                                                                                                                                                  ; INE5111 ; Estatística Aplicada I                                                                               ; 72 ; 2 ; 2 ; 5 ; 7 ; 5 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 7 ; 30 ; 0 ; 21 ; 2 ; 7 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS ECONÔMICAS                                                                                                                                                                                                                                        ; INE5113 ; Introdução à Estatística                                                                             ; 72 ; 4 ; 3 ; 4 ; 8 ; 11 ; 3 ; 1 ; 3 ; 2 ; 0 ; 0 ; 15 ; 54 ; 0 ; 30 ; 9 ; 15 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS ECONÔMICAS (noturno)                                                                                                                                                                                                                              ; INE5113 ; Introdução à Estatística                                                                             ; 72 ; 3 ; 5 ; 4 ; 7 ; 10 ; 0 ; 4 ; 3 ; 0 ; 0 ; 1 ; 20 ; 57 ; 0 ; 29 ; 8 ; 20 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA ELÉTRICA                                                                                                                                                                                                                                        ; INE5118 ; Probabilidade Estatística e Processos Estocásticos                                                   ; 72 ; 0 ; 5 ; 6 ; 8 ; 7 ; 0 ; 1 ; 2 ; 3 ; 2 ; 0 ; 4 ; 38 ; 0 ; 26 ; 8 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA ELETRÔNICA                                                                                                                                                                                                                                      ; INE5118 ; Probabilidade Estatística e Processos Estocásticos                                                   ; 72 ; 0 ; 1 ; 1 ; 7 ; 12 ; 0 ; 2 ; 0 ; 4 ; 3 ; 0 ; 11 ; 41 ; 0 ; 21 ; 9 ; 11 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; EDUCAÇÃO FÍSICA - Bacharelado                                                                                                                                                                                                                              ; INE5119 ; Introdução à Bioestatística (PCC 18 horas)                                                           ; 72 ; 0 ; 2 ; 3 ; 4 ; 6 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 3 ; 19 ; 0 ; 15 ; 1 ; 3 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; MATEMÁTICA - Licenciatura                                                                                                                                                                                                                                  ; INE5123 ; Estatística Aplicada à Educação Matemática (PCC 18 horas)                                            ; 72 ; 0 ; 4 ; 3 ; 2 ; 6 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 4 ; 21 ; 0 ; 15 ; 2 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS CONTÁBEIS                                                                                                                                                                                                                                         ; INE5125 ; Métodos Estatísticos I                                                                               ; 72 ; 3 ; 3 ; 8 ; 13 ; 13 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 3 ; 45 ; 0 ; 40 ; 2 ; 3 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS CONTÁBEIS (noturno)                                                                                                                                                                                                                               ; INE5125 ; Métodos Estatísticos I                                                                               ; 72 ; 0 ; 2 ; 4 ; 10 ; 10 ; 1 ; 4 ; 3 ; 3 ; 0 ; 1 ; 8 ; 46 ; 0 ; 26 ; 12 ; 8 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS CONTÁBEIS                                                                                                                                                                                                                                         ; INE5126 ; Métodos Estatísticos II                                                                              ; 72 ; 6 ; 10 ; 7 ; 5 ; 3 ; 0 ; 2 ; 1 ; 0 ; 1 ; 0 ; 8 ; 43 ; 0 ; 31 ; 4 ; 8 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS CONTÁBEIS (noturno)                                                                                                                                                                                                                               ; INE5126 ; Métodos Estatísticos II                                                                              ; 72 ; 0 ; 1 ; 3 ; 5 ; 14 ; 6 ; 2 ; 3 ; 0 ; 0 ; 0 ; 8 ; 42 ; 0 ; 23 ; 11 ; 8 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS SOCIAIS (noturno)                                                                                                                                                                                                                                 ; INE5127 ; Estatística Aplicada a Ciências Sociais                                                              ; 72 ; 4 ; 5 ; 8 ; 3 ; 4 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 8 ; 33 ; 0 ; 24 ; 1 ; 8 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA CIVIL                                                                                                                                                                                                                                           ; INE5201 ; Introdução à Ciência da Computação                                                                   ; 54 ; 21 ; 25 ; 11 ; 6 ; 1 ; 0 ; 0 ; 0 ; 2 ; 1 ; 1 ; 3 ; 71 ; 0 ; 64 ; 4 ; 3 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE ALIMENTOS                                                                                                                                                                                                                                    ; INE5201 ; Introdução à Ciência da Computação                                                                   ; 54 ; 0 ; 5 ; 4 ; 5 ; 4 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 4 ; 23 ; 0 ; 18 ; 1 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA MECÂNICA                                                                                                                                                                                                                                        ; INE5201 ; Introdução à Ciência da Computação                                                                   ; 54 ; 17 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 9 ; 28 ; 0 ; 17 ; 2 ; 9 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA QUÍMICA                                                                                                                                                                                                                                         ; INE5201 ; Introdução à Ciência da Computação                                                                   ; 54 ; 0 ; 4 ; 4 ; 1 ; 4 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 1 ; 16 ; 0 ; 13 ; 2 ; 1 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA SANITÁRIA E AMBIENTAL                                                                                                                                                                                                                           ; INE5201 ; Introdução à Ciência da Computação                                                                   ; 54 ; 0 ; 2 ; 4 ; 6 ; 5 ; 0 ; 0 ; 4 ; 2 ; 2 ; 0 ; 22 ; 47 ; 0 ; 17 ; 8 ; 22 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA CIVIL                                                                                                                                                                                                                                           ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 0 ; 4 ; 8 ; 6 ; 20 ; 0 ; 0 ; 1 ; 1 ; 1 ; 0 ; 9 ; 50 ; 0 ; 38 ; 3 ; 9 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE ALIMENTOS                                                                                                                                                                                                                                    ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 0 ; 3 ; 5 ; 4 ; 8 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 4 ; 25 ; 0 ; 20 ; 1 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE PRODUÇÃO CIVIL                                                                                                                                                                                                                               ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 0 ; 1 ; 6 ; 8 ; 20 ; 0 ; 5 ; 5 ; 4 ; 4 ; 1 ; 20 ; 74 ; 0 ; 35 ; 19 ; 20 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA MECÂNICA                                                                                                                                                                                                                                        ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 4 ; 5 ; 6 ; 5 ; 10 ; 0 ; 1 ; 1 ; 0 ; 2 ; 1 ; 16 ; 51 ; 0 ; 30 ; 5 ; 16 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA QUÍMICA                                                                                                                                                                                                                                         ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 2 ; 1 ; 4 ; 10 ; 8 ; 1 ; 0 ; 2 ; 1 ; 2 ; 1 ; 3 ; 35 ; 0 ; 25 ; 7 ; 3 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA SANITÁRIA E AMBIENTAL                                                                                                                                                                                                                           ; INE5202 ; Cálculo Numérico em Computadores                                                                     ; 72 ; 0 ; 3 ; 8 ; 13 ; 11 ; 1 ; 1 ; 0 ; 0 ; 1 ; 0 ; 1 ; 39 ; 0 ; 35 ; 3 ; 1 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; SECRETARIADO EXECUTIVO (noturno)                                                                                                                                                                                                                           ; INE5223 ; Informática para Secretariado                                                                        ; 108 ; 0 ; 3 ; 9 ; 8 ; 5 ; 0 ; 0 ; 1 ; 0 ; 0 ; 9 ; 0 ; 35 ; 0 ; 25 ; 10 ; 0 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE CONTROLE E AUTOMAÇÃO                                                                                                                                                                                                                         ; INE5225 ; Fundamentos de Sistemas de Banco de Dados                                                            ; 54 ; 0 ; 2 ; 7 ; 7 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 21 ; 0 ; 20 ; 0 ; 1 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA MECÂNICA                                                                                                                                                                                                                                        ; INE5231 ; Computação Científica I                                                                              ; 54 ; 6 ; 10 ; 8 ; 4 ; 4 ; 1 ; 0 ; 1 ; 1 ; 2 ; 0 ; 4 ; 41 ; 0 ; 32 ; 5 ; 4 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5401 ; Introdução à Computação                                                                              ; 36 ; 0 ; 8 ; 21 ; 11 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 12 ; 56 ; 0 ; 44 ; 0 ; 12 ; 
 20171 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5402 ; Programação Orientada a Objetos I                                                                    ; 108 ; 0 ; 9 ; 13 ; 9 ; 7 ; 3 ; 2 ; 2 ; 2 ; 9 ; 1 ; 20 ; 77 ; 0 ; 38 ; 19 ; 20 ; 
