Incidencia de notas nas Listas de Aproveitamento digitadas (Parâmetros: 20201,    ,    , 208,        )
semestre;centroDoDepartamento;nomeDoCentro;departamento;nomeDoDepartamento_Campus;turmaDoCurso;disciplina;nomeDaDisciplina;HorasAulas;qtdeNota10,0;qtdeNota9,5_9,0;qtdeNota8,5_8,0;qtdeNota7,5_7,0;qtdeNota6,5_6,0;qtdeNota5,5_5,0;qtdeNota4,5_4,0;qtdeNota3,5_3,0;qtdeNota2,5_2,0;qtdeNota1,5_0,5;nota0_FS;nota0_FI; qtdeDeAlunosDaTurmaComNotas;mencaoI; Aprovados;Reprovados_FS;Reprovados_FI;
 20201 ; CCA ; Ciências Agrárias                                            ; EXR ; Extensão Rural                                               ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; EXR7601 ; Introdução ao Desenvolvimento Rural Sustentável                                                      ; 36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20201 ; CCA ; Ciências Agrárias                                            ; ZOT ; Zootecnia                                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; ZOT7101 ; Etologia Aplicada à  Zootecnia                                                                       ; 36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20201 ; CCA ; Ciências Agrárias                                            ; ZOT ; Zootecnia                                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; ZOT7503 ; Forragicultura I                                                                                     ; 72 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; BIO ; (Coordenação Especial de Biologia)                           ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; BIO7203 ; Princípios de sistemática filogenia e Biogeografia                                                   ; 72 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; BOT ; Botânica                                                     ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; BOT7021 ; Biotecnologia Vegetal                                                                                ; 72 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; CFS ; Ciências Fisiológicas                                        ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; CFS7001 ; Biofísica Instrumental                                                                               ; 36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; ECZ ; Ecologia e Zoologia                                          ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; ECZ5113 ; Fundamentos de Ecologia                                                                              ; 54 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; ECZ ; Ecologia e Zoologia                                          ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; ECZ7038 ; Introdução ao Estudo de Impacto Ambiental e ao Rel. de Imp. Amb.                                     ; 54 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 
 20201 ; CCB ; Ciências Biológicas                                          ; MIP ; Microbiologia Imunologia e Parasitologia                     ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; MIP7011 ; Tópicos de Biossegurança - PCC 05 horas                                                              ; 36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
 20201 ; CCE ; Comunicação e Expressão                                      ; EGR ; Expressão Gráfica                                            ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; EGR5635 ; Desenho Técnico para Engenharia de Produção Civil                                                    ; 108 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
