Incidencia de notas nas Listas de Aproveitamento digitadas (Parâmetros: 20151, CTC, INE, 208,        )
semestre;centroDoDepartamento;nomeDoCentro;departamento;nomeDoDepartamento_Campus;turmaDoCurso;disciplina;nomeDaDisciplina;HorasAulas;qtdeNota10,0;qtdeNota9,5_9,0;qtdeNota8,5_8,0;qtdeNota7,5_7,0;qtdeNota6,5_6,0;qtdeNota5,5_5,0;qtdeNota4,5_4,0;qtdeNota3,5_3,0;qtdeNota2,5_2,0;qtdeNota1,5_0,5;nota0_FS;nota0_FI; qtdeDeAlunosDaTurmaComNotas;mencaoI; Aprovados;Reprovados_FS;Reprovados_FI;
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5329 ; Administração em Processamento de Dados                                                              ; 54 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5401 ; Introdução à Computação                                                                              ; 36 ; 7 ; 10 ; 15 ; 6 ; 7 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 5 ; 55 ; 0 ; 45 ; 5 ; 5 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5402 ; Programação Orientada a Objetos I                                                                    ; 108 ; 4 ; 11 ; 14 ; 4 ; 9 ; 1 ; 1 ; 0 ; 2 ; 3 ; 1 ; 13 ; 63 ; 0 ; 42 ; 8 ; 13 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5403 ; Fundamentos de Matemática Discreta para Computação                                                   ; 108 ; 0 ; 0 ; 3 ; 7 ; 29 ; 2 ; 1 ; 6 ; 15 ; 7 ; 0 ; 12 ; 82 ; 0 ; 39 ; 31 ; 12 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5404 ; Programação Orientada a Objetos II                                                                   ; 108 ; 3 ; 4 ; 7 ; 9 ; 9 ; 0 ; 1 ; 0 ; 0 ; 4 ; 0 ; 5 ; 42 ; 0 ; 32 ; 5 ; 5 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5405 ; Probabilidade e Estatística                                                                          ; 90 ; 2 ; 0 ; 5 ; 6 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 7 ; 28 ; 0 ; 19 ; 2 ; 7 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5406 ; Sistemas Digitais                                                                                    ; 90 ; 0 ; 1 ; 1 ; 2 ; 15 ; 4 ; 3 ; 5 ; 6 ; 8 ; 1 ; 22 ; 68 ; 0 ; 19 ; 27 ; 22 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5407 ; Ciência, Tecnologia e Sociedade                                                                      ; 54 ; 0 ; 7 ; 14 ; 8 ; 6 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 11 ; 47 ; 0 ; 35 ; 1 ; 11 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5408 ; Estruturas de Dados                                                                                  ; 108 ; 0 ; 8 ; 9 ; 8 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 5 ; 32 ; 0 ; 25 ; 2 ; 5 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5409 ; Cálculo Numérico para Computação                                                                     ; 72 ; 0 ; 4 ; 4 ; 2 ; 4 ; 1 ; 2 ; 2 ; 1 ; 0 ; 1 ; 9 ; 30 ; 0 ; 14 ; 7 ; 9 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5410 ; Programação Concorrente                                                                              ; 72 ; 0 ; 2 ; 6 ; 10 ; 10 ; 1 ; 1 ; 2 ; 3 ; 0 ; 0 ; 10 ; 45 ; 0 ; 28 ; 7 ; 10 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5411 ; Organização de Computadores I                                                                        ; 108 ; 0 ; 2 ; 5 ; 10 ; 12 ; 4 ; 6 ; 4 ; 5 ; 5 ; 0 ; 6 ; 59 ; 0 ; 29 ; 24 ; 6 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5412 ; Sistemas Operacionais I                                                                              ; 72 ; 0 ; 0 ; 3 ; 5 ; 7 ; 6 ; 3 ; 6 ; 4 ; 2 ; 0 ; 2 ; 38 ; 0 ; 15 ; 21 ; 2 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5413 ; Grafos                                                                                               ; 72 ; 0 ; 0 ; 2 ; 9 ; 14 ; 3 ; 1 ; 0 ; 0 ; 0 ; 0 ; 7 ; 36 ; 0 ; 25 ; 4 ; 7 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5414 ; Redes de Computadores I                                                                              ; 72 ; 1 ; 6 ; 8 ; 7 ; 4 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 10 ; 37 ; 0 ; 26 ; 1 ; 10 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5415 ; Teoria da Computação                                                                                 ; 72 ; 0 ; 2 ; 4 ; 2 ; 9 ; 2 ; 0 ; 0 ; 5 ; 4 ; 0 ; 7 ; 35 ; 0 ; 17 ; 11 ; 7 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5416 ; Paradigmas de Programação                                                                            ; 90 ; 4 ; 3 ; 5 ; 7 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 9 ; 31 ; 0 ; 20 ; 2 ; 9 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5417 ; Engenharia de Software I                                                                             ; 90 ; 0 ; 1 ; 3 ; 18 ; 9 ; 1 ; 3 ; 1 ; 0 ; 0 ; 0 ; 3 ; 39 ; 0 ; 31 ; 5 ; 3 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5418 ; Computação Distribuída                                                                               ; 72 ; 0 ; 4 ; 11 ; 5 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 23 ; 0 ; 23 ; 0 ; 0 ; 
 20151 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS DA COMPUTAÇÃO                                                                                                                                                                                                                                     ; INE5419 ; Engenharia de Software II                                                                            ; 72 ; 0 ; 4 ; 4 ; 11 ; 14 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 1 ; 37 ; 0 ; 33 ; 3 ; 1 ; 
