Incidencia de notas nas Listas de Aproveitamento digitadas (Parâmetros: 20191, CTC, INE, null,        )
semestre;centroDoDepartamento;nomeDoCentro;departamento;nomeDoDepartamento_Campus;turmaDoCurso;disciplina;nomeDaDisciplina;HorasAulas;qtdeNota10,0;qtdeNota9,5_9,0;qtdeNota8,5_8,0;qtdeNota7,5_7,0;qtdeNota6,5_6,0;qtdeNota5,5_5,0;qtdeNota4,5_4,0;qtdeNota3,5_3,0;qtdeNota2,5_2,0;qtdeNota1,5_0,5;nota0_FS;nota0_FI; qtdeDeAlunosDaTurmaComNotas;mencaoI; Aprovados;Reprovados_FS;Reprovados_FI;
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA CIVIL                                                                                                                                                                                                                                           ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 9 ; 16 ; 7 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 36 ; 0 ; 35 ; 0 ; 1 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE ALIMENTOS                                                                                                                                                                                                                                    ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 0 ; 2 ; 1 ; 2 ; 5 ; 0 ; 1 ; 0 ; 2 ; 0 ; 0 ; 5 ; 18 ; 0 ; 10 ; 3 ; 5 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA DE CONTROLE E AUTOMAÇÃO                                                                                                                                                                                                                         ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 4 ; 14 ; 11 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 32 ; 0 ; 30 ; 0 ; 2 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA QUÍMICA                                                                                                                                                                                                                                         ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 0 ; 0 ; 0 ; 2 ; 3 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 3 ; 9 ; 0 ; 5 ; 1 ; 3 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA SANITÁRIA E AMBIENTAL                                                                                                                                                                                                                           ; INE5108 ; Estatística e Probabilidade para Ciências Exatas                                                     ; 54 ; 0 ; 1 ; 4 ; 3 ; 6 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 5 ; 20 ; 0 ; 14 ; 1 ; 5 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ARQUIVOLOGIA                                                                                                                                                                                                                                               ; INE5111 ; Estatística Aplicada I                                                                               ; 72 ; 0 ; 2 ; 1 ; 5 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 4 ; 14 ; 0 ; 10 ; 0 ; 4 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; BIBLIOTECONOMIA (noturno)                                                                                                                                                                                                                                  ; INE5111 ; Estatística Aplicada I                                                                               ; 72 ; 0 ; 4 ; 6 ; 5 ; 4 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 4 ; 24 ; 0 ; 19 ; 1 ; 4 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS ECONÔMICAS                                                                                                                                                                                                                                        ; INE5113 ; Introdução à Estatística                                                                             ; 72 ; 0 ; 1 ; 10 ; 8 ; 11 ; 4 ; 2 ; 2 ; 0 ; 2 ; 0 ; 8 ; 48 ; 0 ; 30 ; 10 ; 8 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; CIÊNCIAS ECONÔMICAS (noturno)                                                                                                                                                                                                                              ; INE5113 ; Introdução à Estatística                                                                             ; 72 ; 0 ; 2 ; 3 ; 7 ; 11 ; 3 ; 6 ; 4 ; 3 ; 3 ; 1 ; 10 ; 53 ; 0 ; 23 ; 20 ; 10 ; 
 20191 ; CTC ; Tecnológico                                                  ; INE ; Informática e Estatística                                    ; ENGENHARIA ELÉTRICA                                                                                                                                                                                                                                        ; INE5118 ; Probabilidade Estatística e Processos Estocásticos                                                   ; 72 ; 0 ; 3 ; 1 ; 5 ; 14 ; 0 ; 4 ; 2 ; 2 ; 1 ; 1 ; 3 ; 36 ; 0 ; 23 ; 10 ; 3 ; 
